view_id,user_id,movie_id,watch_timestamp,duration_watched
v_8074,u_0179,m_481,2023-01-01 23:42:54,90
v_8075,u_0493,m_268,2023-01-01 03:42:35,16
v_8076,u_0484,m_134,2023-01-01 01:56:12,14
v_8077,u_0286,m_118,2023-01-01 19:11:45,32
v_8078,u_0350,m_497,2023-01-01 12:56:43,81
v_8079,u_0908,m_386,2023-01-01 18:50:00,70
v_8080,u_0999,m_486,2023-01-01 22:12:55,6
v_8081,u_0564,m_397,2023-01-01 18:18:43,23
v_8082,u_0121,m_268,2023-01-01 01:18:54,64
v_8083,u_0755,m_084,2023-01-01 01:58:09,29
v_8084,u_0064,m_470,2023-01-01 03:00:56,87
v_8085,u_0289,m_252,2023-01-01 12:45:21,55
v_8086,u_0960,m_100,2023-01-01 21:40:39,104
v_8087,u_0035,m_358,2023-01-01 03:22:40,92
v_8088,u_0606,m_128,2023-01-01 15:34:25,48
v_8089,u_0946,m_295,2023-01-01 22:31:30,97
v_8090,u_0217,m_187,2023-01-01 17:21:51,62
v_8091,u_0126,m_014,2023-01-01 13:40:59,15
v_8092,u_0710,m_043,2023-01-01 08:21:30,107
v_8093,u_0193,m_294,2023-01-01 03:29:38,77
v_8094,u_0825,m_487,2023-01-01 11:32:26,63
v_8095,u_0588,m_066,2023-01-01 05:51:22,50
v_8096,u_0765,m_300,2023-01-01 05:41:29,36
v_8097,u_0696,m_406,2023-01-01 13:34:49,60
v_8098,u_0491,m_083,2023-01-01 01:52:15,33
v_8099,u_0151,m_390,2023-01-01 18:49:06,41
v_8100,u_0240,m_385,2023-01-01 11:17:29,35
v_8101,u_0990,m_290,2023-01-01 01:40:57,57
v_8102,u_0315,m_061,2023-01-01 01:44:22,33
v_8103,u_0966,m_250,2023-01-01 21:24:23,65
v_8104,u_0206,m_464,2023-01-01 09:06:02,18
v_8105,u_0230,m_408,2023-01-01 06:56:35,55
v_8106,u_0930,m_013,2023-01-01 22:22:11,46
v_8107,u_0937,m_165,2023-01-01 10:27:34,8
v_8108,u_0446,m_028,2023-01-01 19:30:54,94
v_8109,u_0881,m_425,2023-01-01 23:41:16,111
v_8110,u_0053,m_349,2023-01-01 13:00:11,113
v_8111,u_0677,m_045,2023-01-01 00:17:54,37
v_8112,u_0691,m_129,2023-01-01 08:12:22,28
v_8113,u_0456,m_056,2023-01-01 18:03:05,111
v_8114,u_0545,m_050,2023-01-01 07:22:14,65
v_8115,u_0081,m_348,2023-01-01 07:07:13,75
v_8116,u_0172,m_484,2023-01-01 05:45:38,108
v_8117,u_0214,m_257,2023-01-01 22:41:50,57
v_8118,u_0499,m_361,2023-01-01 02:36:44,17
v_8119,u_0121,m_437,2023-01-01 21:04:57,21
v_8120,u_0331,m_087,2023-01-01 10:47:18,60
v_8121,u_0346,m_354,2023-01-01 01:59:52,118
v_8122,u_0711,m_310,2023-01-01 22:01:13,79
v_8123,u_0503,m_233,2023-01-01 17:28:37,59
v_8124,u_0535,m_012,2023-01-01 13:00:33,7
v_8125,u_0125,m_405,2023-01-01 11:08:38,54
v_8126,u_0055,m_232,2023-01-01 05:57:18,48
v_8127,u_0571,m_228,2023-01-01 13:40:31,110
v_8128,u_0451,m_356,2023-01-01 02:16:48,66
v_8129,u_0419,m_377,2023-01-01 14:10:19,36
v_8130,u_0688,m_315,2023-01-01 22:23:01,20
v_8131,u_0895,m_289,2023-01-01 04:22:27,62
v_8132,u_0824,m_156,2023-01-01 21:08:57,79
v_8133,u_0059,m_406,2023-01-01 15:54:29,15
v_8134,u_0934,m_146,2023-01-01 04:19:21,57
v_8135,u_0076,m_320,2023-01-01 19:49:44,8
v_8136,u_0883,m_297,2023-01-01 05:26:47,7
v_8137,u_0725,m_248,2023-01-01 13:56:42,47
v_8138,u_0390,m_061,2023-01-01 07:23:24,76
v_8139,u_0449,m_072,2023-01-01 23:13:39,117
v_8140,u_0285,m_053,2023-01-01 10:53:42,114
v_8141,u_0076,m_286,2023-01-01 08:50:34,47
v_8142,u_0105,m_317,2023-01-01 00:04:00,113
v_8143,u_0322,m_381,2023-01-01 13:41:22,113
v_8144,u_0884,m_317,2023-01-01 14:21:16,50
v_8145,u_0956,m_248,2023-01-01 09:37:27,74
v_8146,u_0413,m_359,2023-01-01 07:44:13,89
v_8147,u_0734,m_322,2023-01-01 13:21:26,48
v_8148,u_0270,m_393,2023-01-01 01:28:16,119
v_8149,u_0640,m_157,2023-01-01 01:24:23,101
v_8150,u_0439,m_410,2023-01-01 05:18:19,16
v_8151,u_0040,m_015,2023-01-01 20:35:58,76
v_8152,u_0583,m_398,2023-01-01 02:59:19,16
v_8153,u_0767,m_407,2023-01-01 17:01:24,29
v_8154,u_0939,m_106,2023-01-01 04:04:57,15
v_8155,u_0365,m_119,2023-01-01 05:31:59,78
v_8156,u_0603,m_457,2023-01-01 23:50:00,17
v_8157,u_0549,m_427,2023-01-01 22:41:43,108
v_8158,u_0099,m_347,2023-01-01 18:22:31,108
v_8159,u_0033,m_367,2023-01-01 07:14:32,48
v_8160,u_0007,m_111,2023-01-01 23:16:54,104
v_8161,u_0522,m_154,2023-01-01 00:41:29,108
v_8162,u_0254,m_074,2023-01-01 11:34:12,109
v_8163,u_0016,m_451,2023-01-01 10:22:14,24
v_8164,u_0574,m_135,2023-01-01 12:20:44,110
v_8165,u_0744,m_117,2023-01-01 15:25:36,119
v_8166,u_0643,m_119,2023-01-01 08:44:44,103
v_8167,u_0153,m_112,2023-01-01 23:58:53,41
v_8168,u_0943,m_072,2023-01-01 08:07:00,68
v_8169,u_0397,m_193,2023-01-01 05:46:41,94
v_8170,u_0437,m_180,2023-01-01 11:55:29,83
v_8171,u_0416,m_461,2023-01-01 10:47:34,69
v_8172,u_0071,m_478,2023-01-01 18:36:34,48
v_8173,u_0243,m_220,2023-01-01 04:17:35,82
v_8174,u_0005,m_491,2023-01-01 14:59:00,72
v_8175,u_0348,m_290,2023-01-01 16:42:17,116
v_8176,u_0347,m_271,2023-01-01 19:44:24,41
v_8177,u_0487,m_257,2023-01-01 04:07:04,12
v_8178,u_0653,m_495,2023-01-01 06:54:26,88
v_8179,u_0612,m_180,2023-01-01 15:19:22,76
v_8180,u_0474,m_268,2023-01-01 11:21:21,41
v_8181,u_0675,m_223,2023-01-01 15:00:09,110
v_8182,u_0392,m_037,2023-01-01 16:07:44,59
v_8183,u_0177,m_404,2023-01-01 07:44:30,61
v_8184,u_0529,m_348,2023-01-01 05:36:10,40
v_8185,u_0955,m_304,2023-01-01 05:58:18,65
v_8186,u_0312,m_296,2023-01-01 16:04:13,63
v_8187,u_0419,m_037,2023-01-01 00:50:55,40
v_8188,u_0326,m_140,2023-01-01 16:13:41,119
v_8189,u_0249,m_392,2023-01-01 02:39:03,90
v_8190,u_0894,m_431,2023-01-01 22:23:13,20
v_8191,u_0351,m_101,2023-01-01 12:14:13,67
v_8192,u_0253,m_344,2023-01-01 05:33:32,64
v_8193,u_0152,m_010,2023-01-01 05:14:22,32
v_8194,u_0892,m_325,2023-01-01 10:58:09,106
v_8195,u_0251,m_189,2023-01-01 11:28:20,91
v_8196,u_0270,m_428,2023-01-01 08:17:43,52
v_8197,u_0735,m_020,2023-01-01 08:36:51,4
v_8198,u_0774,m_370,2023-01-01 06:41:57,52
v_8199,u_0161,m_186,2023-01-01 21:03:19,13
v_8200,u_0736,m_042,2023-01-01 04:45:13,50
v_8201,u_0435,m_457,2023-01-01 16:35:12,76
v_8202,u_0413,m_262,2023-01-01 09:50:34,61
v_8203,u_0413,m_424,2023-01-01 19:21:37,92
v_8204,u_0278,m_304,2023-01-01 22:36:40,21
v_8205,u_0946,m_277,2023-01-01 03:54:33,90
v_8206,u_0450,m_322,2023-01-01 11:49:05,42
v_8207,u_0108,m_482,2023-01-01 10:43:13,6
v_8208,u_0506,m_017,2023-01-01 01:04:32,42
v_8209,u_0109,m_368,2023-01-01 15:50:42,26
v_8210,u_0974,m_273,2023-01-01 18:19:21,82
v_8211,u_0188,m_183,2023-01-01 11:31:55,61
v_8212,u_0778,m_419,2023-01-01 17:52:50,97
v_8213,u_0679,m_486,2023-01-01 08:59:47,18
v_8214,u_0732,m_336,2023-01-01 00:32:25,54
v_8215,u_0011,m_246,2023-01-01 04:48:20,53
v_8216,u_0384,m_435,2023-01-01 20:48:18,97
v_8217,u_0307,m_207,2023-01-01 17:39:38,85
v_8218,u_0461,m_240,2023-01-01 00:53:12,95
v_8219,u_0201,m_054,2023-01-01 04:47:01,27
v_8220,u_0017,m_430,2023-01-01 01:11:21,94
v_8221,u_0167,m_449,2023-01-01 07:16:58,102
v_8222,u_0580,m_444,2023-01-01 21:12:47,77
v_8223,u_0106,m_125,2023-01-01 12:50:27,88
v_8224,u_0531,m_384,2023-01-01 15:06:24,19
v_8225,u_0703,m_343,2023-01-01 11:34:13,120
v_8226,u_0732,m_146,2023-01-01 13:46:09,104
v_8227,u_0818,m_088,2023-01-01 09:22:18,95
v_8228,u_0829,m_102,2023-01-01 00:32:34,8
v_8229,u_0120,m_232,2023-01-01 00:24:52,6
v_8230,u_0692,m_347,2023-01-01 19:05:59,31
v_8231,u_0867,m_390,2023-01-01 15:59:37,59
v_8232,u_0307,m_335,2023-01-01 08:25:45,68
v_8233,u_0033,m_237,2023-01-01 07:23:42,58
v_8234,u_0978,m_198,2023-01-01 14:08:39,109
v_8235,u_0280,m_159,2023-01-01 16:37:12,25
v_8236,u_0508,m_453,2023-01-01 12:16:54,17
v_8237,u_0204,m_079,2023-01-01 04:26:03,16
v_8238,u_0348,m_012,2023-01-01 09:49:52,69
v_8239,u_0559,m_237,2023-01-01 22:18:18,100
v_8240,u_0226,m_436,2023-01-01 02:10:24,43
v_8241,u_0173,m_295,2023-01-01 20:05:59,98
v_8242,u_0217,m_264,2023-01-01 18:42:03,23
v_8243,u_0405,m_051,2023-01-01 13:53:36,78
v_8244,u_0548,m_048,2023-01-01 22:31:24,39
v_8245,u_0829,m_473,2023-01-01 01:35:09,15
v_8246,u_0290,m_485,2023-01-01 21:16:03,29
v_8247,u_0009,m_098,2023-01-01 22:27:08,44
v_8248,u_0847,m_296,2023-01-01 19:42:55,31
v_8249,u_0777,m_423,2023-01-01 11:27:14,105
v_8250,u_0078,m_364,2023-01-01 17:17:48,73
v_8251,u_0736,m_297,2023-01-01 09:08:30,69
v_8252,u_0015,m_219,2023-01-01 23:53:44,85
v_8253,u_0020,m_056,2023-01-01 10:56:36,58
v_8254,u_0732,m_048,2023-01-01 06:43:43,47
v_8255,u_0308,m_011,2023-01-01 07:03:21,67
v_8256,u_0810,m_337,2023-01-01 05:37:03,104
v_8257,u_0257,m_362,2023-01-01 02:28:40,42
v_8258,u_0156,m_126,2023-01-01 07:37:02,14
v_8259,u_0601,m_210,2023-01-01 17:39:08,111
v_8260,u_0682,m_272,2023-01-01 19:41:35,51
v_8261,u_0099,m_170,2023-01-01 11:51:26,76
v_8262,u_0270,m_099,2023-01-01 19:55:20,59
v_8263,u_0434,m_126,2023-01-01 21:59:15,95
v_8264,u_0842,m_136,2023-01-01 19:16:26,76
v_8265,u_0938,m_494,2023-01-01 11:08:20,65
v_8266,u_0986,m_125,2023-01-01 23:12:02,51
v_8267,u_0747,m_114,2023-01-01 20:49:19,88
v_8268,u_0410,m_450,2023-01-01 05:46:25,104
v_8269,u_0182,m_047,2023-01-01 03:35:22,113
v_8270,u_0043,m_188,2023-01-01 15:12:05,35
v_8271,u_0711,m_073,2023-01-01 23:34:37,113
v_8272,u_0480,m_369,2023-01-01 16:00:36,60
v_8273,u_0447,m_450,2023-01-01 15:54:22,13
v_8274,u_0845,m_042,2023-01-01 05:22:25,19
v_8275,u_0935,m_357,2023-01-01 04:03:03,1
v_8276,u_0863,m_071,2023-01-01 18:47:55,103
v_8277,u_0674,m_283,2023-01-01 14:21:26,61
v_8278,u_0792,m_468,2023-01-01 09:41:23,77
v_8279,u_0603,m_015,2023-01-01 18:02:19,22
v_8280,u_0163,m_008,2023-01-01 22:46:34,8
v_8281,u_0598,m_290,2023-01-01 20:20:49,82
v_8282,u_0461,m_432,2023-01-01 23:22:54,100
v_8283,u_0498,m_221,2023-01-01 21:26:08,83
v_8284,u_0175,m_352,2023-01-01 00:46:46,54
v_8285,u_0678,m_054,2023-01-01 11:32:19,60
v_8286,u_0278,m_269,2023-01-01 01:08:07,44
v_8287,u_0007,m_296,2023-01-01 17:43:29,97
v_8288,u_0982,m_339,2023-01-01 07:31:17,78
v_8289,u_0015,m_115,2023-01-01 07:03:39,1
v_8290,u_0767,m_041,2023-01-01 23:37:11,61
v_8291,u_0491,m_404,2023-01-01 13:05:07,15
v_8292,u_0665,m_427,2023-01-01 05:06:41,110
v_8293,u_0952,m_380,2023-01-01 03:50:19,60
v_8294,u_0631,m_127,2023-01-01 11:59:13,13
v_8295,u_0506,m_216,2023-01-01 08:13:35,80
v_8296,u_0877,m_492,2023-01-01 16:46:10,98
v_8297,u_0020,m_351,2023-01-01 08:21:23,64
v_8298,u_0085,m_267,2023-01-01 07:25:35,54
v_8299,u_0719,m_007,2023-01-01 01:48:23,98
v_8300,u_0505,m_120,2023-01-01 01:41:52,99
v_8301,u_0643,m_373,2023-01-01 19:58:31,77
v_8302,u_0530,m_093,2023-01-01 04:44:48,39
v_8303,u_0815,m_125,2023-01-01 06:34:25,64
v_8304,u_0657,m_078,2023-01-01 00:03:30,55
v_8305,u_0088,m_423,2023-01-01 00:50:31,18
v_8306,u_0971,m_314,2023-01-01 10:56:40,53
v_8307,u_0406,m_213,2023-01-01 23:43:43,116
v_8308,u_0676,m_009,2023-01-01 15:16:02,104
v_8309,u_0688,m_231,2023-01-01 03:39:50,36
v_8310,u_0422,m_229,2023-01-01 17:15:11,77
v_8311,u_0073,m_176,2023-01-01 01:39:42,50
v_8312,u_0223,m_370,2023-01-01 02:34:15,86
v_8313,u_0833,m_355,2023-01-01 23:46:49,81
v_8314,u_0066,m_336,2023-01-01 01:33:14,106
v_8315,u_0829,m_102,2023-01-01 21:55:13,102
v_8316,u_0817,m_008,2023-01-01 21:02:55,62
v_8317,u_0716,m_397,2023-01-01 12:04:39,106
v_8318,u_0582,m_380,2023-01-01 11:46:45,31
v_8319,u_0192,m_394,2023-01-01 01:22:05,74
v_8320,u_0218,m_306,2023-01-01 02:45:55,107
v_8321,u_0692,m_385,2023-01-01 05:38:58,79
v_8322,u_0257,m_309,2023-01-01 05:35:43,54
v_8323,u_0963,m_370,2023-01-01 03:51:28,13
v_8324,u_0990,m_088,2023-01-01 12:31:53,113
v_8325,u_0906,m_277,2023-01-01 14:02:57,75
v_8326,u_0617,m_142,2023-01-01 04:15:01,74
v_8327,u_0167,m_371,2023-01-01 17:22:09,115
v_8328,u_0912,m_198,2023-01-01 01:19:54,71
v_8329,u_0166,m_126,2023-01-01 14:36:28,15
v_8330,u_0330,m_044,2023-01-01 17:42:01,15
v_8331,u_0597,m_162,2023-01-01 13:14:02,97
v_8332,u_0752,m_020,2023-01-01 05:12:16,93
v_8333,u_0314,m_213,2023-01-01 07:02:04,43
v_8334,u_0240,m_308,2023-01-01 13:57:26,39
v_8335,u_0925,m_360,2023-01-01 14:56:24,36
v_8336,u_0329,m_085,2023-01-01 06:56:42,115
v_8337,u_0062,m_180,2023-01-01 16:50:43,60
v_8338,u_0162,m_403,2023-01-01 00:00:43,32
v_8339,u_0407,m_216,2023-01-01 18:51:19,1
v_8340,u_0881,m_110,2023-01-01 17:38:49,108
v_8341,u_0113,m_186,2023-01-01 01:14:32,32
v_8342,u_0200,m_326,2023-01-01 01:33:38,23
v_8343,u_0272,m_084,2023-01-01 02:48:48,56
v_8344,u_0479,m_071,2023-01-01 16:54:22,59
v_8345,u_0656,m_421,2023-01-01 18:57:02,47
v_8346,u_0025,m_499,2023-01-01 17:19:55,41
v_8347,u_0538,m_342,2023-01-01 15:58:19,58
v_8348,u_0534,m_400,2023-01-01 12:37:48,15
v_8349,u_0903,m_166,2023-01-01 22:00:09,64
v_8350,u_0313,m_469,2023-01-01 11:04:19,99
v_8351,u_0196,m_499,2023-01-01 08:26:03,117
v_8352,u_0961,m_234,2023-01-01 18:48:52,100
v_8353,u_0447,m_003,2023-01-01 08:46:20,99
v_8354,u_0103,m_283,2023-01-01 11:24:06,118
v_8355,u_0636,m_168,2023-01-01 23:11:03,79
v_8356,u_0372,m_063,2023-01-01 15:30:41,6
v_8357,u_0863,m_301,2023-01-01 13:49:33,11
v_8358,u_0565,m_244,2023-01-01 06:23:12,101
v_8359,u_0918,m_225,2023-01-01 01:46:16,111
v_8360,u_0125,m_061,2023-01-01 18:54:34,49
v_8361,u_0021,m_053,2023-01-01 15:29:28,96
v_8362,u_0529,m_481,2023-01-01 20:43:44,100
v_8363,u_0160,m_237,2023-01-01 08:57:00,61
v_8364,u_0872,m_110,2023-01-01 22:20:28,36
v_8365,u_0794,m_127,2023-01-01 12:23:54,82
v_8366,u_0599,m_198,2023-01-01 11:27:22,106
v_8367,u_0797,m_401,2023-01-01 11:51:03,96
v_8368,u_0694,m_383,2023-01-01 15:26:53,64
v_8369,u_0023,m_405,2023-01-01 16:55:01,104
v_8370,u_0848,m_118,2023-01-01 19:06:56,11
v_8371,u_0132,m_433,2023-01-01 12:06:39,41
v_8372,u_0673,m_384,2023-01-01 00:34:37,40
v_8373,u_0098,m_121,2023-01-01 19:19:42,98
v_8374,u_0401,m_302,2023-01-01 03:28:19,53
v_8375,u_0649,m_233,2023-01-01 06:53:06,109
v_8376,u_0272,m_483,2023-01-01 10:29:50,89
v_8377,u_0938,m_476,2023-01-01 17:28:12,31
v_8378,u_0280,m_123,2023-01-01 09:49:21,12
v_8379,u_0497,m_210,2023-01-01 21:27:36,32
v_8380,u_0963,m_213,2023-01-01 04:16:44,103
v_8381,u_0635,m_130,2023-01-01 14:15:34,111
v_8382,u_0049,m_491,2023-01-01 17:09:43,11
v_8383,u_0518,m_471,2023-01-01 11:48:23,60
v_8384,u_0845,m_470,2023-01-01 01:29:40,76
v_8385,u_0752,m_382,2023-01-01 01:44:54,74
v_8386,u_0564,m_160,2023-01-01 08:35:54,119
v_8387,u_0468,m_001,2023-01-01 15:42:08,14
v_8388,u_0445,m_250,2023-01-01 23:35:54,11
v_8389,u_0653,m_218,2023-01-01 12:32:30,96
v_8390,u_0359,m_144,2023-01-01 07:29:36,27
v_8391,u_0674,m_439,2023-01-01 16:10:07,78
v_8392,u_0635,m_457,2023-01-01 17:08:04,90
v_8393,u_0116,m_370,2023-01-01 22:43:09,74
v_8394,u_0861,m_328,2023-01-01 16:53:07,112
v_8395,u_0619,m_460,2023-01-01 04:19:34,108
v_8396,u_0451,m_067,2023-01-01 17:46:45,50
v_8397,u_0867,m_147,2023-01-01 16:43:19,107
v_8398,u_0245,m_282,2023-01-01 04:05:06,8
v_8399,u_0962,m_120,2023-01-01 06:10:56,96
v_8400,u_0989,m_464,2023-01-01 04:01:30,50
v_8401,u_0685,m_406,2023-01-01 22:01:57,79
v_8402,u_0804,m_496,2023-01-01 07:02:40,100
v_8403,u_0357,m_456,2023-01-01 06:58:59,118
v_8404,u_0930,m_482,2023-01-01 22:07:03,116
v_8405,u_0889,m_246,2023-01-01 03:49:33,44
v_8406,u_0250,m_093,2023-01-01 22:05:11,4
v_8407,u_0132,m_367,2023-01-01 22:12:56,81
v_8408,u_0978,m_299,2023-01-01 17:23:07,94
v_8409,u_0167,m_242,2023-01-01 21:40:22,14
v_8410,u_0724,m_460,2023-01-01 21:23:46,5
v_8411,u_0628,m_235,2023-01-01 01:04:00,3
v_8412,u_0923,m_208,2023-01-01 03:46:53,1
v_8413,u_0909,m_468,2023-01-01 17:02:28,58
v_8414,u_0973,m_008,2023-01-01 13:24:28,13
v_8415,u_0822,m_278,2023-01-01 11:40:52,58
v_8416,u_0259,m_096,2023-01-01 06:17:55,15
v_8417,u_0475,m_478,2023-01-01 14:16:02,120
v_8418,u_0787,m_199,2023-01-01 09:38:41,83
v_8419,u_0988,m_215,2023-01-01 14:39:36,21
v_8420,u_0491,m_083,2023-01-01 23:51:20,80
v_8421,u_0112,m_303,2023-01-01 02:08:16,7
v_8422,u_0390,m_234,2023-01-01 12:10:45,105
v_8423,u_0490,m_096,2023-01-01 04:52:48,103
v_8424,u_0111,m_005,2023-01-01 18:31:57,62
v_8425,u_0587,m_350,2023-01-01 21:03:15,11
v_8426,u_0223,m_471,2023-01-01 11:12:06,114
v_8427,u_0157,m_091,2023-01-01 18:35:02,101
v_8428,u_0219,m_267,2023-01-01 23:58:12,60
v_8429,u_0123,m_278,2023-01-01 20:48:43,73
v_8430,u_0805,m_414,2023-01-01 20:02:07,25
v_8431,u_0256,m_494,2023-01-01 03:10:12,58
v_8432,u_0805,m_249,2023-01-01 10:37:44,105
v_8433,u_0528,m_255,2023-01-01 00:55:22,65
v_8434,u_0149,m_362,2023-01-01 17:11:06,63
v_8435,u_0244,m_087,2023-01-01 02:22:42,84
v_8436,u_0851,m_200,2023-01-01 08:13:14,64
v_8437,u_0805,m_494,2023-01-01 23:51:59,81
v_8438,u_0649,m_035,2023-01-01 16:27:45,115
v_8439,u_0664,m_004,2023-01-01 21:30:40,56
v_8440,u_0026,m_140,2023-01-01 14:26:44,12
v_8441,u_0396,m_174,2023-01-01 05:44:41,7
v_8442,u_0080,m_176,2023-01-01 16:06:24,93
v_8443,u_0176,m_194,2023-01-01 07:05:14,38
v_8444,u_0636,m_041,2023-01-01 22:34:03,15
v_8445,u_0964,m_453,2023-01-01 08:13:57,118
v_8446,u_0702,m_050,2023-01-01 12:57:32,65
v_8447,u_0521,m_340,2023-01-01 01:15:39,97
v_8448,u_0459,m_464,2023-01-01 06:35:22,82
v_8449,u_0767,m_489,2023-01-01 22:02:57,117
v_8450,u_0332,m_067,2023-01-01 08:29:49,117
v_8451,u_0307,m_009,2023-01-01 05:02:43,6
v_8452,u_0868,m_370,2023-01-01 08:46:32,66
v_8453,u_0968,m_133,2023-01-01 15:35:32,42
v_8454,u_0335,m_399,2023-01-01 18:41:04,35
v_8455,u_0383,m_423,2023-01-01 13:43:45,111
v_8456,u_0809,m_219,2023-01-01 03:15:17,47
v_8457,u_0774,m_251,2023-01-01 04:46:23,8
v_8458,u_0861,m_077,2023-01-01 03:48:45,79
v_8459,u_0216,m_063,2023-01-01 09:10:26,9
v_8460,u_0086,m_450,2023-01-01 00:00:20,32
v_8461,u_0681,m_346,2023-01-01 21:31:35,72
v_8462,u_0246,m_478,2023-01-01 09:34:16,110
v_8463,u_0726,m_122,2023-01-01 07:31:53,85
v_8464,u_0733,m_374,2023-01-01 06:42:19,33
v_8465,u_0304,m_231,2023-01-01 02:25:21,31
v_8466,u_0744,m_338,2023-01-01 18:16:12,111
v_8467,u_0312,m_122,2023-01-01 10:19:56,100
v_8468,u_0352,m_431,2023-01-01 10:29:25,109
v_8469,u_0078,m_344,2023-01-01 01:53:19,46
v_8470,u_0538,m_049,2023-01-01 08:38:39,92
v_8471,u_0215,m_013,2023-01-01 06:18:30,95
v_8472,u_0018,m_096,2023-01-01 10:27:27,26
v_8473,u_0451,m_211,2023-01-01 18:05:37,29
v_8474,u_0562,m_292,2023-01-01 01:59:08,9
v_8475,u_0756,m_313,2023-01-01 05:19:57,41
v_8476,u_0897,m_223,2023-01-01 03:25:51,38
v_8477,u_0293,m_296,2023-01-01 08:06:05,59
v_8478,u_0839,m_159,2023-01-01 23:54:51,3
v_8479,u_0547,m_066,2023-01-01 08:16:27,50
v_8480,u_0350,m_483,2023-01-01 23:46:20,86
v_8481,u_0447,m_128,2023-01-01 19:38:08,63
v_8482,u_0041,m_288,2023-01-01 16:15:10,111
v_8483,u_0927,m_444,2023-01-01 18:42:13,72
v_8484,u_0219,m_468,2023-01-01 20:10:10,66
v_8485,u_0334,m_378,2023-01-01 18:36:56,20
v_8486,u_0465,m_353,2023-01-01 01:10:36,113
v_8487,u_0846,m_308,2023-01-01 21:37:58,52
v_8488,u_0025,m_366,2023-01-01 21:43:54,44
v_8489,u_0771,m_256,2023-01-01 01:21:06,98
v_8490,u_0591,m_397,2023-01-01 12:32:15,41
v_8491,u_0909,m_117,2023-01-01 11:29:42,19
v_8492,u_0027,m_188,2023-01-01 03:43:22,46
v_8493,u_0544,m_306,2023-01-01 17:58:12,76
v_8494,u_0939,m_133,2023-01-01 16:49:29,69
v_8495,u_0191,m_269,2023-01-01 08:42:13,54
v_8496,u_0465,m_195,2023-01-01 08:37:26,118
v_8497,u_0269,m_054,2023-01-01 21:52:42,88
v_8498,u_0266,m_191,2023-01-01 15:03:09,117
v_8499,u_0356,m_365,2023-01-01 21:32:26,73
v_8500,u_0542,m_053,2023-01-01 21:24:26,21
v_8501,u_0078,m_175,2023-01-01 21:11:38,93
v_8502,u_0483,m_242,2023-01-01 06:26:29,80
v_8503,u_0236,m_402,2023-01-01 07:06:19,41
v_8504,u_0506,m_452,2023-01-01 01:03:21,19
v_8505,u_0241,m_368,2023-01-01 11:51:48,83
v_8506,u_0449,m_268,2023-01-01 15:50:08,21
v_8507,u_0377,m_336,2023-01-01 23:26:48,104
v_8508,u_0711,m_376,2023-01-01 17:23:37,76
v_8509,u_0428,m_333,2023-01-01 01:18:08,99
v_8510,u_0840,m_023,2023-01-01 00:57:44,27
v_8511,u_0960,m_443,2023-01-01 09:16:11,104
v_8512,u_0972,m_030,2023-01-01 01:48:02,70
v_8513,u_0196,m_254,2023-01-01 20:26:12,26
v_8514,u_0110,m_250,2023-01-01 02:23:12,90
v_8515,u_0497,m_218,2023-01-01 15:55:03,61
v_8516,u_0656,m_470,2023-01-01 23:44:16,78
v_8517,u_0001,m_395,2023-01-01 08:25:06,79
v_8518,u_0413,m_326,2023-01-01 21:03:27,21
v_8519,u_0337,m_193,2023-01-01 00:58:29,75
v_8520,u_0507,m_078,2023-01-01 06:20:15,41
v_8521,u_0751,m_269,2023-01-01 05:24:18,19
v_8522,u_0834,m_497,2023-01-01 22:10:20,61
v_8523,u_0099,m_160,2023-01-01 14:47:21,31
v_8524,u_0840,m_098,2023-01-01 14:48:52,42
v_8525,u_0538,m_311,2023-01-01 04:45:04,39
v_8526,u_0579,m_436,2023-01-01 03:36:21,89
v_8527,u_0005,m_414,2023-01-01 06:59:09,115
v_8528,u_0935,m_348,2023-01-01 07:43:52,69
v_8529,u_0694,m_354,2023-01-01 12:09:13,76
v_8530,u_0956,m_435,2023-01-01 17:49:12,12
v_8531,u_0026,m_172,2023-01-01 00:47:30,94
v_8532,u_0806,m_067,2023-01-01 08:42:34,69
v_8533,u_0648,m_173,2023-01-01 16:27:44,58
v_8534,u_0545,m_101,2023-01-01 16:27:59,27
v_8535,u_0436,m_464,2023-01-01 02:09:05,65
v_8536,u_0156,m_259,2023-01-01 11:46:47,80
v_8537,u_0146,m_301,2023-01-01 22:34:02,29
v_8538,u_0160,m_320,2023-01-01 00:18:24,100
v_8539,u_0885,m_410,2023-01-01 14:06:58,118
v_8540,u_0913,m_133,2023-01-01 02:59:53,81
v_8541,u_0085,m_254,2023-01-01 09:22:12,102
v_8542,u_0669,m_209,2023-01-01 06:56:52,23
v_8543,u_0831,m_394,2023-01-01 03:51:05,94
v_8544,u_0111,m_478,2023-01-01 09:03:46,64
v_8545,u_0129,m_220,2023-01-01 14:24:56,15
v_8546,u_0134,m_215,2023-01-01 03:14:20,92
v_8547,u_0902,m_118,2023-01-01 23:51:54,107
v_8548,u_0522,m_350,2023-01-01 09:14:34,59
v_8549,u_0137,m_201,2023-01-01 22:06:34,46
v_8550,u_0982,m_174,2023-01-01 00:58:10,29
v_8551,u_0948,m_293,2023-01-01 15:29:04,44
v_8552,u_0865,m_076,2023-01-01 02:51:20,74
v_8553,u_0805,m_349,2023-01-01 04:51:50,94
v_8554,u_0763,m_304,2023-01-01 09:53:16,34
